player_id,pxi_score,pxi_tier,losing_streak,matches_this_week,ragequit_rate_historical,win_rate_last10,recency_days,assignment,primary_metric_value,early_period_outcome,late_period_outcome,guardrail_ragequit,guardrail_completion,segment_pxi_tier,segment_player_type,segment_play_style,experiment_id
P1858_A,58.58,Stable,5,8,0.1733368692457208,0.4081284691727807,16,1,0.588206336416347,0.7323997840537675,0.2975058539188255,0.18149979263825655,0.9341240906982575,Stable,New,Ranked,EXP-002
P7465_H,68.67,Stable,5,8,0.1996687582282722,0.4875458927172768,2,1,0.6861628845751736,0.9209189261846251,0.7622383480757,0.22966847800162432,0.9446701057556083,Stable,New,Casual,EXP-002
P4314_H,72.04,Stable,5,10,0.256709255335459,0.5876631161917094,20,0,0.4684227726279244,0.2698467549727569,0.6457115542105727,0.1726995918694582,0.9357213708266882,Stable,Veteran,Casual,EXP-002
P5494_A,77.99,Healthy,4,12,0.1009847275373437,0.740981029504737,6,1,1.0130034176548448,0.8381025975309548,0.5374908953930162,0.14785598736601405,0.9438844604285984,Healthy,Veteran,Casual,EXP-002
P2351_H,79.0,Healthy,4,12,0.0102874205942199,0.4752544178457867,22,1,0.6635353587484873,0.11704086266023983,0.6973821613181206,0.1517060140958135,0.9434270476822099,Healthy,New,Casual,EXP-002
P2850_A,61.93,Stable,0,4,0.2251227789546802,0.3163376967629536,8,0,0.6471771906918169,0.5189099344578288,0.2502692842089732,0.20948015460244684,0.9349768826259789,Stable,Veteran,Casual,EXP-002
P1698_H,69.13,Stable,0,6,0.2085515045380484,0.523474489038595,27,1,0.6709556388851193,1.003851713502102,0.927302085799643,0.1784669416030639,0.9554012762316524,Stable,New,Casual,EXP-002
P1713_H,49.29,At Risk,2,4,0.2074175432481936,0.4486358781337948,5,1,0.8341694812515017,0.5644881142522635,0.7353173751848271,0.18318114996108184,0.9578244832681346,At Risk,Veteran,Casual,EXP-002
P6945_A,75.33,Healthy,0,6,0.1039158173912687,0.6847438918014246,15,0,0.7166896078262628,0.6182197202254165,0.4247282408517999,0.16914952240151326,0.9300738721744806,Healthy,Veteran,Casual,EXP-002
P7779_A,53.58,At Risk,0,2,0.206273793789692,0.351414527976516,29,0,0.6895439861229032,0.7545414349527068,0.48140759726380083,0.1709459504140162,0.91683462473912,At Risk,New,Casual,EXP-002
P8320_A,77.14,Healthy,1,5,0.0740698171563954,0.3627205910581873,15,0,0.7490956599636713,0.252276795521593,0.2549765869835995,0.1642580827810141,0.9562191290429913,Healthy,Veteran,Casual,EXP-002
P1890_A,66.82,Stable,4,6,0.0560180617018665,0.4154889935751959,23,1,0.2613695668269799,0.6456049647541177,0.5673985403281716,0.18942301626660177,0.9606384110223907,Stable,Veteran,Ranked,EXP-002
P4426_A,49.57,At Risk,0,3,0.1351706986824326,0.4255511197834065,13,0,0.2380204029443332,0.6130082841179219,0.5022081560506026,0.17805240164925798,0.9646043352392246,At Risk,New,Casual,EXP-002
P8915_A,72.75,Stable,0,1,0.1455101574371653,0.4422731144901034,23,1,0.6155920193768335,1.0082689827607298,0.36255913777646886,0.18870010755606803,0.9610234876318825,Stable,New,Ranked,EXP-002
P1673_H,46.96,At Risk,3,1,0.0790613145550163,0.7523960954749909,29,1,0.5909552248463003,0.38066362245646096,0.7883443385049269,0.18678876770634967,0.9814543355147397,At Risk,Veteran,Ranked,EXP-002
P2548_A,48.53,At Risk,3,2,0.2516007358928269,0.7931486213291454,17,0,0.717457878207286,0.5227077652735344,0.8586535746883068,0.17148242532734206,0.9699413577386252,At Risk,New,Ranked,EXP-002
P441_H,62.54,Stable,0,6,0.2809866407964029,0.5618433694307934,21,1,0.6350550240443346,0.4429336838949519,0.6254573119267897,0.15082538749394425,1.0035965639283115,Stable,New,Casual,EXP-002
P9119_A,61.65,Stable,0,3,0.1425538822589884,0.3872320832306806,6,1,0.748874198421734,0.4214488568082003,0.5690820544729828,0.14908400808001285,1.0120129439366587,Stable,New,Casual,EXP-002
P573_H,72.54,Stable,4,5,0.059014720646314,0.2646593401280742,0,0,0.3476673102922747,0.8283892444487423,0.6881191806998588,0.24053303183390132,0.9148379482471056,Stable,Veteran,Ranked,EXP-002
P1593_A,90.6,Healthy,0,12,0.0750915538632986,0.7181702702013242,20,0,0.5978233649266066,0.6053990612753256,0.5960215389777541,0.2095634688884662,0.906057227375283,Healthy,New,Casual,EXP-002
P8379_A,76.57,Healthy,2,5,0.0498171907998404,0.3448359389354096,10,0,0.328328726024512,0.48745319734791537,0.38077213437588625,0.20680365133782427,0.9498521740430657,Healthy,Veteran,Casual,EXP-002
P6117_A,82.19,Healthy,0,9,0.1217889896824588,0.4153279373723959,2,0,0.6783696803449584,0.49509477734654517,0.4677804934771526,0.1665078638602621,0.9600846485976063,Healthy,New,Casual,EXP-002
P1867_A,75.17,Healthy,2,6,0.1184785428355483,0.306856159244395,10,0,0.21949701611803846,0.48590145875240165,0.5399479937529839,0.1801901946752624,0.9484822998198855,Healthy,New,Ranked,EXP-002
P2606_A,60.86,Stable,4,2,0.174728929727314,0.5880558318336315,6,1,0.7015606597624114,0.5350169523207494,0.6812776403090891,0.1636927441523366,0.9640716089211552,Stable,Veteran,Ranked,EXP-002
P5127_A,72.78,Stable,4,5,0.1446713907856648,0.7896670664350416,7,0,0.30241010541786295,0.34384866215388077,0.6018914323074149,0.15375835809668217,0.9445951584920325,Stable,New,Casual,EXP-002
P2645_H,54.04,At Risk,0,3,0.0262381518194072,0.6553372883879253,4,0,0.5223049396491286,0.5475865692671418,0.6426166289977899,0.168224529592486,0.9361209847317175,At Risk,Veteran,Ranked,EXP-002
P2501_A,76.57,Healthy,2,8,0.1098664895029495,0.392897447023395,15,1,0.8122944517337889,0.5582319084051086,0.3221003471463431,0.20652369926859157,0.9391421828029791,Healthy,New,Ranked,EXP-002
P9584_A,39.48,At Risk,4,1,0.232346064153548,0.2914254602621664,5,0,0.6460626380902674,0.44648554321681083,0.7347598105967249,0.1968149073384794,0.9459966326187159,At Risk,Veteran,Casual,EXP-002
P502_H,82.7,Healthy,0,10,0.2788332794474918,0.6580381344734465,1,1,0.2976221518779311,0.6624092706022617,0.6316919897824445,0.16059903996755956,0.9668702468812029,Healthy,New,Casual,EXP-002
P4782_H,78.31,Healthy,0,4,0.2005406301481059,0.5299057748035285,4,1,0.4947864549418846,0.6795968108823365,1.1481278001897381,0.1737036789968505,0.9402651860666833,Healthy,Veteran,Casual,EXP-002
P9392_A,76.96,Healthy,0,6,0.0838066913392249,0.3066884996927608,8,1,0.3268507383089094,0.5182344073287859,0.5524730292896622,0.1949824634387316,0.9442206259416659,Healthy,New,Ranked,EXP-002
P2937_H,81.44,Healthy,0,7,0.2138120495200358,0.4952665424040989,3,0,0.2566758231499799,0.570801303737772,0.6655262219392566,0.16858057209625324,0.961404336880887,Healthy,Veteran,Ranked,EXP-002
P9036_A,64.13,Stable,4,10,0.0759235908062188,0.6879676057637861,16,1,0.6548362062212205,1.0682939945955756,1.2041432178801985,0.1815917248966546,0.9460240720490961,Stable,New,Ranked,EXP-002
P5723_A,70.96,Stable,2,9,0.0969252250003148,0.3825147278542768,7,0,0.7135052384384057,1.029557369527621,0.639319082304754,0.18803694894129624,0.9723342110129077,Stable,New,Ranked,EXP-002
P9615_H,59.03,Stable,0,2,0.0242197928745919,0.2894184925384565,6,1,0.7202579474185844,0.41746240928351813,0.6172994053534645,0.1878186110368826,0.9316098753552987,Stable,Veteran,Casual,EXP-002
P9318_A,61.82,Stable,0,1,0.2048849877527888,0.2671521839592166,3,1,0.7530801401583399,0.4457512119604898,0.43106936256141304,0.18508290855380571,0.9272727248706902,Stable,New,Ranked,EXP-002
P3654_A,63.19,Stable,2,11,0.0652334103616818,0.3598261148013759,30,1,0.6285870998275509,0.4163860841469613,0.9405962006691961,0.1669260565243498,0.9560925806803668,Stable,New,Ranked,EXP-002
P441_A,67.25,Stable,4,6,0.1138181898190581,0.3614567558243002,11,0,0.5446166094856315,0.8141379871595762,0.3651892006723504,0.16898050824962368,0.9580857692452959,Stable,Veteran,Ranked,EXP-002
P1394_A,62.5,Stable,0,2,0.2435190601368158,0.2203155317698787,20,1,0.41361761572371636,0.5502659344919558,0.7175261553350926,0.1573270029695875,0.9327008101183317,Stable,Veteran,Casual,EXP-002
P2517_H,80.61,Healthy,0,5,0.1197609816970539,0.4388052871843283,0,1,0.5418486600967839,0.6795532082677385,0.5350671630093481,0.14877326812995456,0.9768719080265484,Healthy,Veteran,Casual,EXP-002
P8246_H,55.29,Stable,0,5,0.0805751904247583,0.4658922147039444,16,0,0.33232124410062436,1.0045456423760415,0.5616442599269442,0.1777050251661954,0.9884987361954045,Stable,Veteran,Casual,EXP-002
P6677_H,74.12,Stable,3,5,0.1133612404154866,0.4148559580948637,8,0,0.4287863675146286,0.5978800419685865,0.31153980102497436,0.19632519229174383,0.9374429157431856,Stable,New,Casual,EXP-002
P1382_A,74.81,Stable,0,2,0.2722533726775547,0.4041674579200345,16,0,0.6180148054133385,0.743071866053598,0.8720907125788524,0.15239435211692107,0.9797460134546238,Stable,New,Ranked,EXP-002
P1159_H,57.7,Stable,0,2,0.1337488048705072,0.394299258198423,16,0,0.5761348427859599,0.7054268353932737,0.5437238217670755,0.18545946488248513,0.9023573565599855,Stable,Veteran,Ranked,EXP-002
P6088_H,73.47,Stable,1,8,0.2478718951700644,0.6055431438131383,7,1,1.2518526059167239,0.5118389288934345,0.3848471369014492,0.1956926242676679,0.9715222453343605,Stable,New,Ranked,EXP-002
P6965_H,59.43,Stable,0,5,0.2647178623698868,0.4823182214867905,21,1,0.35836872785743557,0.8455649836162658,0.8847700611483817,0.14326532462357308,0.9328447445774316,Stable,New,Casual,EXP-002
P6261_H,73.33,Stable,0,3,0.1258011348773524,0.264337871421082,29,1,0.6056575011338976,0.45886761009248433,0.528871964414903,0.1745883779972756,0.9695214536394428,Stable,New,Casual,EXP-002
P1867_H,71.07,Stable,0,6,0.2070710260515088,0.7634298929157062,21,1,0.34258034891234956,0.9024328471378611,0.6987847451588095,0.21292420400916745,0.9307744802808666,Stable,New,Casual,EXP-002
P8804_A,49.07,At Risk,0,3,0.1950906510853188,0.700496354319297,3,1,0.5524423372460073,0.5119941834679366,0.8014541306927798,0.19103882035514747,0.9486302493074641,At Risk,New,Ranked,EXP-002
P8845_H,78.9,Healthy,0,9,0.2833283313617368,0.5812027417026884,13,1,0.5606858631671059,0.534173299173798,0.7270298746877457,0.14259085701875424,0.9337976880691632,Healthy,New,Ranked,EXP-002
P9647_A,72.53,Stable,0,6,0.1701279258041766,0.3911757015977319,15,1,0.8021557957143092,0.41049413668968454,0.18600557017990538,0.19316678924823222,0.9457223860443583,Stable,Veteran,Casual,EXP-002
P9709_A,75.96,Healthy,0,7,0.191110696885757,0.3358193068537475,4,0,0.5089065524852335,0.4127635285567636,0.7408653604840801,0.1650452641154334,0.9865984805786089,Healthy,Veteran,Ranked,EXP-002
P1546_H,55.9,Stable,2,6,0.0158043996545529,0.2204269461607396,7,0,0.5612424754206233,0.5135460835826853,0.5796176639592983,0.19382613860185519,0.9478412440681319,Stable,Veteran,Ranked,EXP-002
P3120_H,77.13,Healthy,0,9,0.0377626252941078,0.2612155115690314,30,1,0.5438261871623777,0.13845740913846827,0.5643453666015809,0.16619836466798452,0.9922060324785167,Healthy,New,Casual,EXP-002
P8391_H,81.3,Healthy,4,10,0.1358055685574954,0.2110590065107717,0,1,0.3471749376888906,0.5837315343246476,0.6089035968365994,0.17893935111176068,0.9422837487781432,Healthy,New,Casual,EXP-002
P3564_H,78.99,Healthy,1,9,0.0477162847542319,0.578898300935444,10,1,0.4988971015221523,0.5280945790196135,0.30483955660341566,0.169249144628741,0.979835294076136,Healthy,Veteran,Casual,EXP-002
P8689_A,61.45,Stable,0,4,0.0947222599137581,0.2331980120733558,24,1,0.5536272602583202,0.791040448356785,0.6699299838921879,0.1800631544547701,0.9174861478697439,Stable,New,Casual,EXP-002
P5149_H,53.5,At Risk,0,2,0.0716883718436475,0.7796995559890134,25,1,0.6459556474604654,0.7166874379763257,0.3546015955139679,0.16865439652177977,0.9442698188924361,At Risk,New,Ranked,EXP-002
P8226_H,76.47,Healthy,0,7,0.0025991857024834,0.6343868683542356,7,0,0.7132315414460051,0.45664680920790446,0.5420945916380177,0.17552923516891045,0.9392778002934928,Healthy,Veteran,Casual,EXP-002
P7220_A,66.78,Stable,3,3,0.0746068114902698,0.7137575599450965,2,1,0.5834754390627397,0.5381067871554998,0.6626560485410107,0.15648789983378644,0.9807541120159428,Stable,Veteran,Ranked,EXP-002
P4981_H,64.99,Stable,4,10,0.1429356014555022,0.6605530208957371,19,1,0.5799141324426588,0.5834710777564366,0.8485784332845309,0.18981319190827983,0.9537049757207214,Stable,New,Ranked,EXP-002
P2831_H,58.9,Stable,0,3,0.2255878202216984,0.6140768850299247,2,1,0.2823976703536928,0.9320250788057175,0.46496276607561904,0.18350570417287848,0.90823833660705,Stable,Veteran,Ranked,EXP-002
P7055_A,71.2,Stable,0,7,0.1040931995327175,0.7767570529475938,12,1,0.7403394185057917,0.464417517833134,0.9250625697885604,0.14766935651791696,0.9237974069055287,Stable,Veteran,Ranked,EXP-002
P2462_H,66.86,Stable,0,8,0.0894964510694508,0.3013970121165567,0,0,0.4590250060211447,0.45419088449429645,0.7918135320970986,0.19985833320403854,0.929746755012412,Stable,Veteran,Casual,EXP-002
P2279_H,70.76,Stable,5,8,0.2398959824836928,0.7643423729324872,25,0,0.7513522256005879,0.37137142256539757,0.5130101743662672,0.17647424080691007,0.9686810058822434,Stable,New,Ranked,EXP-002
P4322_A,83.08,Healthy,0,12,0.0421167433248109,0.5608504649212189,17,1,0.8976844046363031,0.33076844225581764,0.4063895736121607,0.18323524792471818,0.9661001496731255,Healthy,Veteran,Casual,EXP-002
P8206_H,82.98,Healthy,1,11,0.0570766465787761,0.2326761627954607,5,1,0.5929321738925311,0.6931927940740528,0.33851171780376127,0.19529123344058372,0.9439920113407776,Healthy,Veteran,Ranked,EXP-002
P2857_H,83.67,Healthy,0,8,0.1969770677193158,0.5370222303349448,0,1,0.42369760074244556,0.6721041568088109,0.6860518952435833,0.18656484484719968,0.9390298041276485,Healthy,New,Ranked,EXP-002
P9522_H,66.81,Stable,1,8,0.2814873885518944,0.4171770606251114,13,0,0.5966171949609776,0.8598618961473856,0.4506409769860219,0.20330406316921798,0.964327764817001,Stable,Veteran,Casual,EXP-002
P7191_H,50.09,At Risk,0,1,0.1518676892645534,0.4466979313919142,20,0,0.6706400507586158,0.8109686367853214,0.8429657016139699,0.17413408955589177,0.9274095381513607,At Risk,Veteran,Casual,EXP-002
P195_H,61.9,Stable,5,9,0.2650833213693085,0.5989263097968466,8,0,0.5360819581474392,1.0856079040298536,0.46234206255338894,0.2006885877245408,0.959153379559007,Stable,New,Ranked,EXP-002
P4697_H,74.75,Stable,1,8,0.0447059185412549,0.2599061315243285,24,1,0.5167370990279365,0.6160348547515249,0.4485420728610715,0.18245849235614642,0.9574503599374046,Stable,New,Ranked,EXP-002
P9350_H,87.29,Healthy,0,11,0.1959976248253387,0.2862555357074808,13,1,0.7451603552430821,0.5782219209661644,0.678328026235073,0.19015266849013382,0.9445082081386647,Healthy,New,Ranked,EXP-002
P4425_H,70.51,Stable,3,8,0.0547938838410591,0.3359873826764356,21,1,0.7317994068875501,0.36760014700288407,0.492020627676644,0.18807258345595806,0.9579535593009143,Stable,Veteran,Casual,EXP-002
P4646_H,69.06,Stable,0,6,0.0222830779817686,0.6700022868463054,28,0,0.5298486446625243,0.741112805167354,0.6017320576566522,0.20481460650619052,0.9520418870614936,Stable,New,Ranked,EXP-002
P6130_H,80.55,Healthy,0,1,0.0411339533229409,0.5172780308405378,2,1,0.29591927624148945,0.6550126666321994,0.8307417184832553,0.19442824747118587,0.9599483898951308,Healthy,Veteran,Ranked,EXP-002
P4324_H,50.26,At Risk,4,4,0.1430363735199696,0.259407443620732,3,0,0.6924530927941694,0.7319335280690642,0.6237483180094501,0.17114109039380307,0.923317953830398,At Risk,New,Casual,EXP-002
P3293_H,77.05,Healthy,0,11,0.2676159299503596,0.7880369678286119,18,0,0.44455485715264587,0.3692362156666849,0.6245049804491578,0.16717465912000304,0.962290039610574,Healthy,Veteran,Ranked,EXP-002
P8634_A,58.7,Stable,0,1,0.2205684228549385,0.2665917380689517,0,0,0.6434212150485171,0.6712279766130288,0.6415586202906673,0.17900491704810334,0.9705320265900454,Stable,Veteran,Ranked,EXP-002
P9625_H,73.9,Stable,1,8,0.2667313372763149,0.6358916878636807,16,0,0.6306214319935393,0.6415693386051096,0.257012006547985,0.16479797117841505,0.9564190284112889,Stable,Veteran,Ranked,EXP-002
P5575_H,71.96,Stable,0,9,0.2124375750300736,0.453671398889071,12,1,0.2483370302296969,0.659165718381663,0.7103784913809187,0.15895615597347304,0.9620243170198299,Stable,Veteran,Casual,EXP-002
P4038_A,80.55,Healthy,0,4,0.0550079042711612,0.4633747100503018,13,1,0.6474255276280966,0.49258399231876365,0.663398938813132,0.13743895061403916,0.9478016136518047,Healthy,New,Casual,EXP-002
P2777_H,84.2,Healthy,0,12,0.1185330473123552,0.4015706303407758,3,0,0.7042339989903572,0.8409333873039474,0.7808831405003014,0.14901474484342578,0.9678266513252608,Healthy,New,Ranked,EXP-002
P2651_H,73.93,Stable,1,10,0.1187356233885318,0.304762445921766,7,1,0.7600743362935984,1.0463513093493657,0.7537251520943575,0.2197081272222305,0.9513049425595971,Stable,Veteran,Ranked,EXP-002
P8002_H,65.66,Stable,1,5,0.0005953345375713,0.585277578991835,1,0,0.6237759538570911,0.375066507152629,0.559089246209355,0.16686999500740446,0.9270411743509077,Stable,New,Casual,EXP-002
P3724_H,75.35,Healthy,5,7,0.2303190873496778,0.7869205386935669,20,0,0.19946165121669202,0.7459475413859414,0.8091421519622356,0.21806920599642288,0.9664043230976651,Healthy,Veteran,Ranked,EXP-002
P7601_A,73.24,Stable,0,9,0.2934563902301604,0.4377414029709693,28,0,0.858711081577769,0.017005116341463955,0.540718873277615,0.18806309202311158,0.9173170750498445,Stable,Veteran,Casual,EXP-002
P8625_H,53.27,At Risk,0,1,0.1188563483532227,0.6976970970304517,21,1,0.714264971990776,0.7664470035661565,0.6810690861440615,0.1790048395672779,0.9556555948857676,At Risk,Veteran,Ranked,EXP-002
P6983_H,74.68,Stable,3,11,0.026335295777338,0.755519541042579,7,0,0.35623157025612867,0.22114407778097128,0.536967348373492,0.14998789766357531,0.9423155429990604,Stable,New,Casual,EXP-002
P961_H,48.89,At Risk,0,1,0.1977579881379896,0.7983996839754341,23,0,0.44041496332473695,0.4936521146625683,0.6935428961213441,0.18009337791152097,0.9410374850059057,At Risk,Veteran,Casual,EXP-002
P3910_H,37.16,At Risk,1,1,0.0726264788598178,0.3662448829216767,12,0,0.6468414003188839,0.3340074640218239,0.5237306998332422,0.21784367533936458,0.9534397749985241,At Risk,New,Ranked,EXP-002
P1092_A,87.85,Healthy,0,11,0.2669417739410167,0.4133952951983159,17,1,0.7687106818783607,0.5873214233531514,0.9647610049393827,0.21115273488033476,0.9358142361836401,Healthy,Veteran,Casual,EXP-002
P3051_H,61.02,Stable,2,2,0.0055998701228768,0.5835899584835582,17,1,0.5321484845610825,0.8009228274153547,1.03967734330717,0.18548477305395158,0.9602441202825566,Stable,Veteran,Ranked,EXP-002
P2952_H,76.26,Healthy,2,10,0.0548687627062442,0.6816814369198988,21,1,0.798234937026853,0.2547454790341797,0.8080424115330009,0.15702663268189967,0.95113593265244,Healthy,Veteran,Casual,EXP-002
P8034_A,77.93,Healthy,0,11,0.0513491973066601,0.285670460099308,11,1,0.267821295760886,0.5581766044979218,0.9432358752382939,0.16085669309501693,0.937654120971756,Healthy,Veteran,Casual,EXP-002
P2448_A,73.91,Stable,1,12,0.2714586037442592,0.503478755975619,27,0,0.3888186535326206,0.4960017548132432,0.2881859304675742,0.1629481631321508,0.9767635914009263,Stable,New,Ranked,EXP-002
P6299_H,67.87,Stable,0,3,0.1146651391685904,0.3403822242206025,27,1,0.2128011388861909,0.9512888423787644,0.3430572967673516,0.205563098547254,0.9540956522059899,Stable,Veteran,Ranked,EXP-002
P4378_A,70.26,Stable,0,5,0.0834414919655424,0.4027621795602234,8,0,0.4182036661574575,0.6874661449703108,0.5348582604118488,0.21263440872217518,0.9626160186684896,Stable,Veteran,Ranked,EXP-002
P4095_H,66.94,Stable,5,7,0.0231167163149521,0.6804580960125632,19,0,0.9055062760449427,0.36151935719307005,0.6083525689421434,0.1839178566993517,0.9783317745898884,Stable,New,Ranked,EXP-002
P9065_H,70.53,Stable,0,4,0.0927151666119966,0.220024524865238,0,1,1.0478695766823107,0.5355251846960216,0.5908471412413697,0.17393839128953692,0.9780035707158874,Stable,Veteran,Casual,EXP-002
P499_H,85.02,Healthy,0,11,0.1268273089901151,0.553692638446839,8,1,0.678523337054123,0.946235596612141,0.29833624112935625,0.21097420993321966,0.9615957090771237,Healthy,Veteran,Casual,EXP-002
P5055_A,53.8,At Risk,2,7,0.0340530980139894,0.3669663590022653,22,1,0.5016670111915362,0.7757161258720818,0.8642894478670444,0.1604285291827009,0.9439468359798039,At Risk,Veteran,Casual,EXP-002
P6043_A,53.65,At Risk,0,1,0.1636083524166416,0.4991083826595777,6,1,0.5861001888856159,0.4449842651859097,1.067397478113448,0.1810364665520073,0.9214059242492557,At Risk,Veteran,Ranked,EXP-002
P2602_H,63.81,Stable,0,6,0.2963625691740923,0.3858806278007798,3,0,0.6958891950849536,0.5458968503343538,0.85950248404679,0.1892593199909226,0.9541338140095948,Stable,New,Casual,EXP-002
P4177_H,72.1,Stable,0,4,0.1530956021646367,0.5802408576156441,21,1,0.3143713390749547,0.5833715887154773,0.8509053037907635,0.162743987856472,0.9718916863163477,Stable,Veteran,Casual,EXP-002
P9181_A,70.72,Stable,0,5,0.1101926114710212,0.5488683433311576,27,1,0.5150231169297276,0.5220156211967769,0.6768073096103963,0.16728171557217383,0.9570862963878657,Stable,New,Ranked,EXP-002
P314_A,71.7,Stable,4,1,0.2209134320597413,0.4750457775294968,3,0,0.8906806390221315,0.2535452213723521,0.42922559263809656,0.16572524841624794,0.881108319004642,Stable,Veteran,Casual,EXP-002
P7475_A,76.38,Healthy,0,2,0.0855843124453352,0.258891090233383,3,1,0.4191600541554603,0.4937273928963002,0.6456927329029943,0.20833453711976171,0.9674012430965293,Healthy,New,Ranked,EXP-002
P1247_A,43.92,At Risk,0,1,0.0815318930831754,0.3707360540426302,10,1,0.4792625359075966,0.9124239953822075,1.0575500245033518,0.21828734554114176,0.9686299830955148,At Risk,Veteran,Casual,EXP-002
P5766_H,73.17,Stable,2,9,0.2722300214701217,0.3794123286670124,7,0,0.6026727708287202,0.5227877498111471,0.5286942481683206,0.18229585060473122,0.9439755561254737,Stable,New,Casual,EXP-002
P5195_A,77.71,Healthy,0,6,0.0245784107735502,0.7638220595984835,30,0,0.6573589589304639,0.579082879541227,0.5078347607358259,0.17463562825914425,0.9697672335050704,Healthy,New,Casual,EXP-002
P8633_A,56.28,Stable,2,1,0.251194992339696,0.5558266632302968,27,1,0.5043866803209109,0.659467685539597,0.855317575261271,0.16800317850013408,0.9625593082878675,Stable,New,Casual,EXP-002
P3510_A,64.9,Stable,2,4,0.0111663914029721,0.4368885189135618,26,1,0.6465914447591812,1.0803510837407826,0.8687653201600428,0.18003492626900658,0.9362898641543593,Stable,Veteran,Ranked,EXP-002
P1056_H,80.16,Healthy,0,9,0.2910254399049624,0.7436100506198338,2,1,0.7541563907449357,0.6327978511936481,0.45923205218614027,0.1689955649712642,0.9754260223243536,Healthy,New,Casual,EXP-002
P9167_H,83.51,Healthy,0,11,0.0207733985210432,0.7140625369704838,3,1,1.0283509104580397,0.8526114497289478,0.5780284470503629,0.17805939515289557,0.9246504615378777,Healthy,New,Ranked,EXP-002
P6599_A,52.11,At Risk,3,4,0.1507258603686058,0.6529759324233095,14,1,0.6054254136141021,0.5098206607458686,0.5293239846402874,0.18826465646007845,0.9488551065792212,At Risk,New,Ranked,EXP-002
P7696_A,31.25,Critical,3,1,0.2404596564465067,0.4407165647007939,13,0,0.5916339898583087,0.5474508978074053,0.6141176744101956,0.17189374114419262,0.9468599537445582,Critical,New,Casual,EXP-002
P1938_H,70.38,Stable,5,12,0.2470263910427488,0.4138417575001836,6,1,0.9404312962485293,0.6335429306476815,0.8545848458013534,0.17620823874771804,0.9334912369562244,Stable,Veteran,Ranked,EXP-002
P6808_H,78.17,Healthy,1,9,0.0098063367266948,0.4415945226085436,0,0,0.48874998042597184,0.44317614864015165,0.4371201047698713,0.1762909102985539,0.9560758773529793,Healthy,New,Ranked,EXP-002
P9677_H,86.44,Healthy,0,12,0.2050682697537056,0.2992198955759005,9,0,0.3317125626230374,0.5587308520054528,0.8207442976629586,0.17364873130547723,0.9762073779914611,Healthy,New,Casual,EXP-002
P4066_H,65.59,Stable,0,6,0.2752588160355387,0.2944155553862149,19,0,0.6506954374889926,0.7799013585770521,0.6205925100064786,0.17117104245967577,0.9749548374372277,Stable,New,Ranked,EXP-002
P3918_A,66.23,Stable,5,9,0.0078088566975116,0.6152570529892026,2,1,0.8490115365823099,0.46886214721400626,1.1022400029745465,0.1952439320587361,0.9644732842948383,Stable,New,Casual,EXP-002
P3595_H,59.05,Stable,0,3,0.0434771897524671,0.3383582328712825,22,0,0.6731409286487523,0.6000180358926138,0.6645887605558516,0.14458527942047114,0.9160815498623941,Stable,New,Ranked,EXP-002
P307_H,52.87,At Risk,5,1,0.2983574077298359,0.396674721241986,9,1,0.611346568094079,0.7745752428944588,0.6113662361645035,0.21148559718002527,0.9232809539824576,At Risk,New,Casual,EXP-002
P1988_A,68.85,Stable,3,8,0.0004988896550901,0.2317884367537336,28,1,0.33758447047034434,0.46397966783151423,0.7474257094191578,0.18271058926405995,0.9533233823951753,Stable,New,Ranked,EXP-002
P7512_A,65.31,Stable,3,3,0.1445379216599982,0.5222799610188792,7,0,0.588175558293533,0.8219089261079378,0.5317009151288089,0.19220035151973028,0.9493152991783291,Stable,New,Ranked,EXP-002
P8733_A,79.06,Healthy,2,12,0.1116836643723436,0.4083757475695046,17,0,0.8498125249731634,0.6147647353199197,0.23631357067138714,0.1945015556629775,0.9400384034500336,Healthy,New,Ranked,EXP-002
P7521_H,71.07,Stable,0,6,0.1980904208442651,0.3054569282151527,16,1,0.3809925616217845,0.5975494711187267,0.582275220516161,0.16583881679938856,0.9881064639490966,Stable,Veteran,Ranked,EXP-002
P6079_H,70.15,Stable,0,4,0.1391786359924162,0.6818242315092916,25,1,0.5814191175309333,0.22418941750099247,0.5790800406747564,0.16171282887641517,0.9521172030634227,Stable,New,Casual,EXP-002
P7788_H,78.1,Healthy,0,3,0.0851030065557936,0.7254782191365623,24,1,0.5525033429593593,0.5553135914969105,0.3084283288418191,0.15935461430692344,0.9608482548238163,Healthy,Veteran,Ranked,EXP-002
P7742_H,55.72,Stable,0,5,0.0459542473802385,0.4212525123317268,19,1,0.48965900808020557,0.7062771916627155,0.6162045312514317,0.17505863940342822,0.9697578776189689,Stable,Veteran,Casual,EXP-002
P6453_H,72.45,Stable,4,9,0.0597631121658023,0.5443363960531409,12,1,0.6812242422554602,0.984571993909004,0.21224481069862827,0.19398409383102058,0.9510991689934492,Stable,Veteran,Casual,EXP-002
P1561_H,45.21,At Risk,2,2,0.1223872506333485,0.5604138130059744,21,0,0.689804775773642,0.7150429848399306,0.529565600934203,0.1683247594955835,1.0018212433582474,At Risk,New,Casual,EXP-002
P8904_A,60.02,Stable,0,2,0.1121666124402962,0.262066382978364,1,1,0.7186820743730544,0.8591488842336579,0.6803476760684097,0.1921586328035661,0.9311925539512859,Stable,Veteran,Ranked,EXP-002
